"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
5.09477291288363e-05,0.420078048442845,0.281,0.278,1,"6","THRAP3"
5.91030768972711e-05,0.354163848476871,0.291,0.286,1,"6","PNRC2"
6.74137522169715e-05,0.333378908137813,0.287,0.282,1,"6","CCT7"
8.48110904487775e-05,0.342526066653091,0.374,0.383,1,"6","UBXN4"
0.000105874681844531,0.290098323121509,0.303,0.302,1,"6","LSM4"
0.00012456758130841,0.341583936845032,0.341,0.345,1,"6","HNRNPUL1"
0.000132127030041174,0.261606948738499,0.343,0.346,1,"6","EIF3I"
0.000145640960545146,0.300991824145616,0.272,0.262,1,"6","MATR3.1"
0.000194752417824073,0.2777384037626,0.31,0.311,1,"6","ILF2"
0.000217690969537276,0.350783384858809,0.291,0.288,1,"6","NR3C1"
0.000251174010511113,0.306540730255063,0.277,0.274,1,"6","NME3"
0.000322333256655316,0.425363156499139,0.276,0.275,1,"6","BAZ1A"
0.000327227371858863,0.356634153722926,0.295,0.294,1,"6","FNBP4"
0.000385459829582935,0.349437067386719,0.253,0.249,1,"6","MMADHC"
0.000416067101786544,0.336972108416372,0.332,0.336,1,"6","SCAF11"
0.000426857940605707,0.320613869498899,0.274,0.274,1,"6","GTF3C6"
0.000487417347604602,0.261656626195546,0.387,0.396,1,"6","DDX24"
0.000560506170938835,0.323785914819496,0.28,0.278,1,"6","PHF11"
0.000622345275011371,0.303223636099012,0.336,0.342,1,"6","TAX1BP1"
0.000910137079641604,0.315295044936961,0.366,0.377,1,"6","ARHGAP4"
0.000923838981413905,0.324142141487214,0.256,0.253,1,"6","HSPA9"
0.000961181583391424,0.394863970497991,0.299,0.3,1,"6","KIAA1551"
0.00110471872266182,0.361061714128297,0.28,0.281,1,"6","SRSF4"
0.00112902386636615,0.281003845787685,0.386,0.403,1,"6","RAD23A"
0.00121524048256294,0.335120248060273,0.28,0.281,1,"6","GGNBP2"
0.00140101774976631,0.259675244097967,0.299,0.301,1,"6","SDHD"
0.0015529558303653,0.359577005269678,0.264,0.264,1,"6","MVP"
0.00216418933015294,0.329318364818438,0.301,0.309,1,"6","NONO"
0.00259161053571888,0.282439417435402,0.275,0.274,1,"6","RAD21"
0.00295449069989906,0.261111220345479,0.27,0.27,1,"6","C17orf89"
0.00301134991671725,0.251780506083683,0.274,0.268,1,"6","RAB24"
0.0039422667479494,0.297957842318329,0.252,0.252,1,"6","MFNG"
0.00461463278108987,0.349226227514718,0.253,0.251,1,"6","AKAP9"
0.00639535102633393,0.267177025998576,0.395,0.408,1,"6","PTPN6"
0.00820860686489433,0.340111217397036,0.249,0.251,1,"6","CWC15"
0.00849000539047218,0.348490600132222,0.27,0.277,1,"6","GRSF1"
0.00899250944764862,0.291685338441072,0.273,0.276,1,"6","GPBP1"
0,3.39665208979397,0.95,0.12,0,"7","CD8B"
0,4.32530334401708,0.742,0.057,0,"7","RP11-291B21.2"
0,1.94053543730286,0.788,0.136,0,"7","CD8A"
0,1.66232013196117,0.792,0.27,0,"7","TCF7"
0,1.78383029739001,0.736,0.22,0,"7","LEF1"
0,2.83962607561473,0.546,0.085,0,"7","NELL2"
0,1.11120580593692,0.882,0.43,0,"7","CD7"
0,0.855307228958075,0.992,0.553,0,"7","CD3E"
0,0.739695776712867,0.908,0.48,0,"7","CD3D"
0,1.72475899729909,0.59,0.171,0,"7","CCR7"
0,1.4144888101056,0.643,0.227,0,"7","CD27"
0,1.62984374932004,0.684,0.274,0,"7","ABLIM1"
0,0.454648887867122,0.802,0.404,0,"7","IL7R"
0,1.70647297963279,0.606,0.214,0,"7","NUCB2"
0,1.19567219400117,0.844,0.463,0,"7","NOSIP"
0,0.344603350941669,0.939,0.57,0,"7","LTB"
0,1.86954614053684,0.52,0.152,0,"7","OXNAD1"
0,1.21569747581098,0.605,0.239,0,"7","CAMK4"
0,1.16406697814839,0.587,0.226,0,"7","MAL"
0,1.15172039111347,0.81,0.453,0,"7","LEPROTL1"
0,1.10155722266613,0.679,0.329,0,"7","MGAT4A"
0,1.12991330035296,0.691,0.341,0,"7","FLT3LG"
0,0.685963784389736,0.769,0.427,0,"7","LCK"
0,0.670915652912337,0.829,0.497,0,"7","SELL"
0,1.0904000691429,0.606,0.276,0,"7","PIK3IP1"
0,0.968535773514013,0.803,0.474,0,"7","GYPC"
0,1.0389214539325,0.839,0.52,0,"7","SNHG8"
0,0.940948904233978,0.975,0.663,0,"7","LDHB"
0,0.572403681519852,0.816,0.505,0,"7","RGS10"
0,0.342768047872639,0.795,0.492,0,"7","DNAJB1"
0,0.751978537170847,0.614,0.319,0,"7","LINC00861"
0,2.1971938803681,0.394,0.1,0,"7","CARS"
0,0.29795251821054,0.631,0.339,0,"7","GZMM"
0,0.887010674761441,0.959,0.67,0,"7","C12orf57"
0,1.38503728500372,0.448,0.162,0,"7","LDLRAP1"
0,0.941460310144049,0.748,0.462,0,"7","NDFIP1"
0,1.59652130633787,0.4,0.123,0,"7","PDE3B"
0,0.834024622196632,0.6,0.323,0,"7","RHOH"
0,0.550141487594692,0.657,0.381,0,"7","LAT"
0,1.81335417910759,0.377,0.102,0,"7","TRABD2A"
0,0.457059748841139,0.888,0.615,0,"7","EVL"
0,0.879599290199329,0.662,0.39,0,"7","PRMT2"
0,1.21834273136461,0.452,0.184,0,"7","RCAN3"
0,0.256389130252919,0.994,0.726,0,"7","IFITM1"
0,0.480919433497188,0.62,0.353,0,"7","CD3G"
0,1.27986702372382,0.427,0.169,0,"7","PCED1B"
0,0.681478870824753,0.65,0.394,0,"7","FOXP1"
0,1.11855261073883,0.403,0.149,0,"7","ACTN1"
0,0.808393919282115,0.551,0.3,0,"7","SNRPN"
0,0.702832117710234,0.57,0.32,0,"7","LBH"
0,0.51765649115858,0.583,0.336,0,"7","SPOCK2"
0,0.481764091771693,0.881,0.636,0,"7","AES"
0,0.651413784759655,0.73,0.486,0,"7","HIST1H4C"
0,0.53661041033104,0.648,0.405,0,"7","SEPT1"
0,0.720320598705176,0.565,0.322,0,"7","ATM"
0,1.3037241514909,0.395,0.153,0,"7","SH3YL1"
0,0.881143432186518,0.612,0.371,0,"7","FBL"
0,0.660859419775843,0.791,0.551,0,"7","EIF4B"
0,0.669177377301164,0.755,0.516,0,"7","ST13"
0,1.04324274543875,0.433,0.197,0,"7","SATB1"
0,0.443767982704319,0.582,0.348,0,"7","FCMR"
0,0.711892726529458,0.895,0.662,0,"7","EIF3E"
0,0.807534306573934,0.487,0.259,0,"7","AC006129.2"
0,1.16955342585906,0.365,0.144,0,"7","SERINC5"
0,1.41164103488727,0.333,0.113,0,"7","THEMIS"
0,0.645789219882022,0.592,0.373,0,"7","CD55"
0,0.361832644476043,0.535,0.323,0,"7","ZAP70"
0,1.15878953083521,0.334,0.123,0,"7","TXK"
0,1.16477524728883,0.381,0.17,0,"7","ATP6V0E2"
0,0.4483396172131,0.525,0.318,0,"7","OCIAD2"
0,0.780765469721008,0.437,0.23,0,"7","SCML4"
0,0.626355969189455,0.778,0.574,0,"7","UXT"
0,0.801152041431605,0.417,0.213,0,"7","DGKA"
0,0.57390474364779,0.864,0.66,0,"7","EIF3H"
0,0.544856145564929,0.804,0.601,0,"7","EIF3L"
0,0.979214588192307,0.406,0.203,0,"7","AC241585.2"
0,0.547085124038764,0.914,0.714,0,"7","GLTSCR2"
0,0.52354356387856,0.619,0.42,0,"7","SEPT6"
0,0.515708515424313,0.769,0.573,0,"7","ANP32B"
0,0.383703379455619,0.762,0.568,0,"7","CNN2"
0,0.800445907465161,0.416,0.223,0,"7","ZNF331"
0,0.598990913758037,0.606,0.415,0,"7","RSL1D1"
0,0.931415840490102,0.99,0.799,0,"7","EEF1G"
0,1.52643929040603,0.269,0.08,0,"7","TMIGD2"
0,0.45135624373266,0.585,0.396,0,"7","ACAP1"
0,0.580469570807242,0.5,0.312,0,"7","RBL2"
0,1.16635878037981,0.333,0.146,0,"7","A1BG"
0,0.404964980921084,0.876,0.692,0,"7","HSP90AB1"
0,0.36247182936104,0.551,0.367,0,"7","TRBC2"
0,0.722006655694078,0.381,0.197,0,"7","CD96"
0,0.862506527739573,0.987,0.807,0,"7","NPM1"
0,0.46626409430839,0.783,0.605,0,"7","SMDT1"
0,0.942273381765896,0.325,0.147,0,"7","BCL11B"
0,0.437975193674115,0.641,0.464,0,"7","CCDC109B"
0,0.394868469863639,0.439,0.262,0,"7","CD6"
0,0.377857269434102,0.524,0.348,0,"7","TSTD1"
0,0.84233264532213,0.378,0.203,0,"7","ATF7IP2"
0,0.294827602086824,0.692,0.518,0,"7","TRAF3IP3"
0,0.827375294098494,0.386,0.213,0,"7","RP11-51J9.5"
0,0.468169865908711,0.543,0.371,0,"7","TECR"
0,0.501474539333373,0.6,0.428,0,"7","EIF2S3"
0,1.47292080981856,0.274,0.104,0,"7","C1orf228"
0,0.377321435580359,0.458,0.288,0,"7","CLEC2D"
0,0.602551446048365,0.359,0.19,0,"7","ITK"
0,0.579029960604365,0.504,0.336,0,"7","G3BP2"
0,0.543898199850317,0.482,0.316,0,"7","TMEM243"
0,1.08959019222296,0.282,0.116,0,"7","RIC3"
0,0.406404358626369,0.708,0.542,0,"7","HNRNPA0"
0,0.314830250062157,0.818,0.653,0,"7","SF1"
0,0.317615985286183,0.821,0.656,0,"7","ZFAS1"
0,0.694703639362073,0.373,0.209,0,"7","ANXA2R"
0,0.857459236555592,0.333,0.169,0,"7","MYC"
0,1.47955274066556,0.25,0.086,0,"7","LINC01550"
0,0.302165317105499,0.95,0.787,0,"7","HSPA8"
0,0.566198513831653,0.453,0.292,0,"7","GCC2"
0,0.353165310245653,0.535,0.374,0,"7","PRDX2"
0,0.414548618997968,0.67,0.51,0,"7","TOMM20"
0,0.259461931352153,0.819,0.659,0,"7","CD48"
0,0.297387760329262,0.883,0.726,0,"7","EIF3F"
0,0.486991976571399,0.544,0.389,0,"7","C1QBP"
0,0.414334758915959,0.335,0.18,0,"7","SELM"
0,0.401813050534384,0.698,0.543,0,"7","NSA2"
0,0.863411175385079,0.307,0.153,0,"7","SFXN1"
0,0.825331207891831,0.318,0.165,0,"7","THEM4"
0,0.418429693479164,0.354,0.201,0,"7","CD5"
0,0.293924739691101,0.725,0.573,0,"7","PNISR"
0,0.299163628832995,0.66,0.508,0,"7","SLC2A3"
0,0.353395012206447,0.591,0.439,0,"7","TMEM123"
0,0.625816594910293,0.42,0.269,0,"7","RCC1"
0,1.01174673618142,0.268,0.118,0,"7","USP11"
0,0.828854705688647,0.307,0.157,0,"7","ORMDL3"
0,0.289224328264101,0.731,0.582,0,"7","EIF4A2"
0,0.831945669751963,0.993,0.844,0,"7","SARAF"
0,0.852366077101024,0.343,0.195,0,"7","IMPDH2"
0,0.492800250205726,0.493,0.345,0,"7","SBDS"
0,0.604525217075974,0.343,0.196,0,"7","DENND2D"
0,0.447338453489748,0.451,0.305,0,"7","PSIP1"
0,0.549054403147129,0.34,0.194,0,"7","SVIP"
0,0.28267276781127,0.77,0.624,0,"7","TUBA1A"
0,0.644878155695429,0.393,0.247,0,"7","TOB1"
0,0.419849324990029,0.427,0.281,0,"7","STK17A"
0,0.624278214627535,0.258,0.113,0,"7","BACH2"
0,0.474587484483288,0.397,0.252,0,"7","PIM2"
0,0.293323353902601,0.723,0.578,0,"7","ANAPC16"
0,0.503955170956021,0.359,0.214,0,"7","SPINT2"
0,0.418422186361405,0.417,0.272,0,"7","CDC25B"
0,0.334041857662414,0.962,0.818,0,"7","ZFP36L2"
0,0.872792818805214,0.306,0.162,0,"7","PRMT9"
0,0.658214820074476,0.351,0.207,0,"7","ILF3-AS1"
0,0.254303537099919,0.93,0.788,0,"7","CIRBP"
0,0.254904857239573,0.734,0.593,0,"7","C11orf31"
0,0.579918458462192,0.4,0.259,0,"7","TTC3"
0,0.259341797284185,0.353,0.213,0,"7","RGCC"
0,1.01473259457176,0.253,0.114,0,"7","FAM102A"
0,0.514169159059442,0.488,0.349,0,"7","ALKBH7"
0,0.333635953893281,0.917,0.779,0,"7","SNRPD2"
0,0.527046325506392,0.369,0.231,0,"7","NAP1L4"
0,0.363732294793019,0.442,0.305,0,"7","AAK1"
0,0.700283254427508,0.338,0.201,0,"7","TGFBR2"
0,0.257174750732296,0.75,0.615,0,"7","UBE2D2"
0,0.424013559530138,0.412,0.277,0,"7","FAM107B"
0,0.379255543139597,0.465,0.332,0,"7","LSM5"
0,0.457033304829215,0.982,0.849,0,"7","EEF2"
0,0.733886741664238,0.256,0.125,0,"7","AREG"
0,0.835145802009623,0.277,0.147,0,"7","SOCS1"
0,0.602259486761198,0.356,0.226,0,"7","EPB41L4A-AS1"
0,0.767474366151888,0.253,0.124,0,"7","BCL2"
0,0.349378898914474,0.524,0.396,0,"7","RBMX"
0,0.385715177948445,0.521,0.393,0,"7","STAT3"
0,0.583819743506276,0.339,0.212,0,"7","C6orf48"
0,0.314810447241582,0.52,0.393,0,"7","PPP1R2"
0,0.558654235809941,0.413,0.286,0,"7","SNHG15"
0,0.604630754037986,0.317,0.193,0,"7","TBCC"
0,0.623687192677652,0.317,0.193,0,"7","ST3GAL1"
0,0.497700494877699,0.361,0.238,0,"7","FAM162A"
0,0.42562814997606,0.446,0.323,0,"7","APEX1"
0,0.846903055843622,0.301,0.178,0,"7","FAM173A"
0,0.368709443964024,0.355,0.232,0,"7","LIME1"
0,0.255133028278177,0.503,0.382,0,"7","HMHA1"
0,0.349354325332586,0.968,0.849,0,"7","UQCRB"
0,0.362547982382295,0.973,0.854,0,"7","COMMD6"
0,0.356999221307249,0.408,0.289,0,"7","CHD2"
0,0.449242721156258,0.313,0.195,0,"7","IL6ST"
0,0.374331859527133,0.42,0.302,0,"7","PDCD4"
0,0.32970722050405,0.363,0.245,0,"7","RASA3"
0,0.277103071741539,0.622,0.505,0,"7","YPEL5"
0,0.754961448438493,0.265,0.149,0,"7","ZNF22"
0,0.444288664235058,0.454,0.339,0,"7","CITED2"
0,0.348549413256618,0.384,0.27,0,"7","NOP58"
0,0.263045071552787,0.457,0.343,0,"7","CDC42SE2"
0,0.368595813902824,0.356,0.242,0,"7","PHF1"
0,0.385634568985634,0.429,0.316,0,"7","PPA1"
0,0.458771770992473,0.987,0.874,0,"7","HNRNPA1"
0,0.351206732386799,0.387,0.276,0,"7","IL16"
0,0.317041966905639,0.354,0.245,0,"7","SEMA4D"
0,0.320057382514095,0.406,0.298,0,"7","ZC3HAV1"
0,0.298980753641892,0.338,0.233,0,"7","SLC38A1"
0,0.362231304037584,0.322,0.217,0,"7","RNF125"
0,0.410945154406114,0.382,0.277,0,"7","BCAS2"
0,0.252511550244461,0.369,0.264,0,"7","CYFIP2"
0,0.456902672149405,0.276,0.172,0,"7","LY9"
0,0.604061093192963,0.281,0.178,0,"7","MAPKAPK5-AS1"
0,1.02801753738272,1,0.897,0,"7","EEF1B2"
0,0.62451518555327,0.261,0.159,0,"7","TSPYL1"
0,0.470227928374698,0.271,0.17,0,"7","RASA2"
0,0.282795623727611,0.449,0.349,0,"7","NHP2"
0,0.375369073740266,0.98,0.88,0,"7","TOMM7"
0,0.610545652228711,0.29,0.19,0,"7","FAM118A"
0,0.543167353226652,0.251,0.152,0,"7","TSPYL2"
0,0.633724549492516,0.995,0.896,0,"7","RPL4"
0,0.550725692756557,0.997,0.899,0,"7","PABPC1"
0,0.514313701113489,0.301,0.203,0,"7","RNF138"
0,0.342512373530435,0.397,0.3,0,"7","VPS51"
0,0.336968245785328,0.341,0.244,0,"7","SNHG9"
0,0.259635096263921,0.491,0.394,0,"7","EIF3D"
0,0.387558192825145,0.342,0.246,0,"7","MFNG"
0,0.660351777480328,0.947,0.851,0,"7","JUNB"
0,0.321976698545683,0.998,0.902,0,"7","MT-ATP8"
0,0.270578418215453,0.459,0.364,0,"7","CCT4"
0,0.716409544120088,0.744,0.65,0,"7","RPS4Y1"
0,0.606014972692545,0.256,0.163,0,"7","RPIA"
0,0.361444991752349,0.34,0.248,0,"7","DNAJC19"
0,0.441708778917679,0.28,0.188,0,"7","TOPORS-AS1"
0,0.449117256091441,0.992,0.9,0,"7","BTF3"
0,0.265336745367436,0.35,0.258,0,"7","MATR3.1"
0,0.348188280202665,0.397,0.306,0,"7","CLNS1A"
0,0.284127737279917,0.318,0.227,0,"7","EPB41"
0,0.528091285785945,0.26,0.171,0,"7","CRLF3"
0,0.525496535914517,0.284,0.195,0,"7","THYN1"
0,0.334335295167253,0.374,0.286,0,"7","CNOT7"
0,0.573274357957165,1,0.912,0,"7","AC090498.1"
0,0.383133721782216,0.34,0.256,0,"7","EIF2A"
0,0.340578158117513,0.364,0.28,0,"7","PTP4A1"
0,0.353463415033251,0.32,0.237,0,"7","PABPC4"
0,0.27780315933316,0.386,0.303,0,"7","HAX1"
0,0.303886190230656,0.366,0.283,0,"7","CCT3"
0,0.347626245278318,0.336,0.254,0,"7","RBM4"
0,0.376753169347572,0.307,0.225,0,"7","TRAPPC6A"
0,0.28539394717391,0.268,0.187,0,"7","PRKACB"
0,0.286453388824653,0.264,0.185,0,"7","DOCK10"
0,0.323433181312767,0.272,0.194,0,"7","CENPC"
0,0.425248749728916,0.259,0.182,0,"7","PIK3CD"
0,0.311982001061112,0.32,0.243,0,"7","GIMAP1"
0,0.252006877704248,0.262,0.185,0,"7","PAG1"
0,0.33496392803942,0.306,0.229,0,"7","PTGER4"
0,0.366556994537636,0.295,0.218,0,"7","NSMCE1"
0,0.694725443823036,0.999,0.924,0,"7","RPSA"
0,0.338419836126418,0.322,0.248,0,"7","DAP3"
0,0.269258788841591,0.302,0.228,0,"7","SDR39U1"
0,0.256205179352038,0.351,0.278,0,"7","CCT7"
0,0.38783174227867,0.265,0.194,0,"7","LETMD1"
0,0.300086259361154,0.997,0.927,0,"7","RPL7"
0,0.257068601134522,0.304,0.236,0,"7","PRMT1"
0,0.32087666126438,0.289,0.222,0,"7","PMPCB"
0,0.365916490782022,0.252,0.188,0,"7","POP5"
0,0.722732387638762,0.999,0.935,0,"7","RPL10A"
0,0.268658081669198,0.987,0.923,0,"7","COX4I1"
0,0.345310004305192,0.994,0.93,0,"7","RPL38"
0,0.391317644509336,0.251,0.189,0,"7","AP1M1"
0,0.313781799287634,0.993,0.931,0,"7","RPL27"
0,0.447070137715542,0.963,0.902,0,"7","RPS26"
0,0.912176744968238,0.999,0.94,0,"7","RPS5"
0,0.254215814233419,0.995,0.936,0,"7","RPL31"
0,0.448654620361315,0.998,0.94,0,"7","RPS2"
0,0.286159551700203,0.277,0.219,0,"7","PTDSS1"
0,0.465356642924661,1,0.945,0,"7","MT-ND4L"
0,0.39264090268514,0.995,0.943,0,"7","EEF1D"
0,0.771387263877377,1,0.95,0,"7","RPL5"
0,0.65032888569658,1,0.95,0,"7","RPLP0"
0,0.501754565109686,0.999,0.949,0,"7","RPL17"
0,0.711328776292891,0.999,0.949,0,"7","RPL3"
0,0.491195168777579,0.998,0.95,0,"7","GNB2L1"
0,0.431365432531033,0.998,0.952,0,"7","RPS9"
0,0.52298750023578,1,0.956,0,"7","NACA"
0,0.602718490755939,0.999,0.957,0,"7","RPL9"
0,0.457970617833804,1,0.96,0,"7","RPS29"
0,0.464198358205218,1,0.961,0,"7","RPL24"
0,0.431788946712731,1,0.962,0,"7","RPL23A"
0,0.503487129318376,1,0.963,0,"7","RPL21"
0,0.451852726120654,1,0.964,0,"7","RPL15"
0,0.752278583866806,1,0.965,0,"7","RPS6"
0,0.537190536642514,1,0.965,0,"7","RPS16"
0,0.289205802336586,0.999,0.965,0,"7","RPL37A"
0,0.64293744908717,1,0.968,0,"7","RPL22"
0,0.473560248545432,1,0.97,0,"7","RPL6"
0,0.506697628441105,1,0.971,0,"7","RPL7A"
0,0.74248271151784,1,0.972,0,"7","RPS10"
0,0.703147170361627,1,0.972,0,"7","RPS25"
0,0.755149842623186,1,0.974,0,"7","RPS4X"
0,0.454736608635008,1,0.975,0,"7","RPS7"
0,0.63728533356277,1,0.975,0,"7","RPL14"
0,0.566360225095342,1,0.975,0,"7","RPL29"
0,0.645724680950743,1,0.976,0,"7","RPL18"
0,0.652960658042516,1,0.977,0,"7","RPS18"
0,0.402858509266168,1,0.977,0,"7","RPL8"
0,0.698005145103374,1,0.977,0,"7","RPS3"
0,0.490673021074516,1,0.977,0,"7","RPL36"
0,0.730950937893971,1,0.978,0,"7","RPS21"
0,0.381386814314209,1,0.98,0,"7","RPL26"
0,0.678655778297754,1,0.981,0,"7","RPS13"
0,0.51716956393843,1,0.981,0,"7","RPL18A"
0,0.462185527904563,1,0.981,0,"7","RPS19"
0,0.657247906308866,1,0.982,0,"7","RPL35A"
0,0.534020393087964,1,0.982,0,"7","RPL12"
0,0.851392008970984,1,0.983,0,"7","RPS3A"
0,0.713290494806206,1,0.983,0,"7","RPS23"
0,0.444827941714332,1,0.984,0,"7","RPLP2"
0,0.292088342018693,1,0.984,0,"7","FAU"
0,0.338042970317487,1,0.984,0,"7","RPS24"
0,0.538454712715457,1,0.984,0,"7","TPT1"
0,0.686035986691753,1,0.985,0,"7","RPS8"
0,0.73342979185293,1,0.985,0,"7","RPS14"
0,0.474456750482282,1,0.985,0,"7","RPS15"
0,0.572811670137749,1,0.986,0,"7","RPL11"
0,0.580745062702154,1,0.986,0,"7","RPL37"
0,0.639350461580467,1,0.986,0,"7","RPL19"
0,0.280125412240869,1,0.986,0,"7","MT-CYB"
0,0.548659604999953,1,0.987,0,"7","RPS27"
0,0.814448417999151,1,0.988,0,"7","RPL32"
0,0.663591600180265,1,0.988,0,"7","RPL34"
0,0.455500887694626,1,0.988,0,"7","RPL39"
0,0.687123818817851,1,0.988,0,"7","RPL30"
0,0.702079208175896,1,0.988,0,"7","RPL13"
0,0.68426215439734,1,0.988,0,"7","RPS28"
0,0.614816058032166,1,0.989,0,"7","RPS27A"
0,0.617197870349012,1,0.989,0,"7","RPS15A"
0,0.877455611521983,1,0.991,0,"7","RPS12"
0,0.761039832533319,1,0.992,0,"7","EEF1A1"
0,0.47058689018353,1,0.992,0,"7","RPL28"
0,0.645144708661651,1,0.993,0,"7","RPL10"
0,0.465361929898418,1,0.995,0,"7","RPLP1"
0,1.36499286111748,0.915,0.21,0,"8","FCN1"
0,1.47343395781652,0.955,0.285,0,"8","LYZ"
0,1.61504873541958,0.94,0.276,0,"8","S100A9"
0,1.38786202091505,0.948,0.292,0,"8","S100A8"
0,1.31422324660314,0.947,0.31,0,"8","TYMP"
0,1.51412033419518,0.79,0.173,0,"8","CD14"
0,1.51173621911353,0.773,0.165,0,"8","VCAN"
0,0.812618211289245,0.88,0.272,0,"8","LST1"
0,1.27895127834881,0.833,0.228,0,"8","SPI1"
0,0.936486020305768,0.94,0.347,0,"8","CST3"
0,1.76070123931225,0.732,0.141,0,"8","CSF3R"
0,1.50204113988735,0.748,0.158,0,"8","S100A12"
0,0.981038614775342,0.938,0.354,0,"8","TYROBP"
0,0.9707437652456,0.793,0.216,0,"8","SERPINA1"
0,1.32160858606379,0.768,0.191,0,"8","MNDA"
0,1.4908750202153,0.74,0.166,0,"8","CLEC7A"
0,1.7440383269242,0.712,0.142,0,"8","TNFAIP2"
0,1.20568206555879,0.766,0.197,0,"8","CSTA"
0,0.904609279779799,0.898,0.333,0,"8","AIF1"
0,1.35597490016521,0.754,0.19,0,"8","KLF4"
0,0.772552538467868,0.894,0.332,0,"8","FCER1G"
0,1.31492325176068,0.723,0.172,0,"8","MS4A6A"
0,1.14554320494553,0.838,0.308,0,"8","RGS2"
0,1.18929972214434,0.791,0.261,0,"8","GRN"
0,1.02059645248821,0.714,0.184,0,"8","CFD"
0,1.29197072983826,0.658,0.149,0,"8","LILRB2"
0,1.24255617534279,0.806,0.299,0,"8","LINC00936"
0,1.14248280993388,0.865,0.359,0,"8","NCF1"
0,1.04918513362513,0.751,0.248,0,"8","LGALS3"
0,1.38910867096401,0.659,0.158,0,"8","NCF2"
0,1.22509839093875,0.684,0.189,0,"8","FGL2"
0,0.910427029768625,0.705,0.21,0,"8","CD68"
0,0.401244598071465,0.95,0.459,0,"8","HLA-DRA"
0,1.12242084165959,0.943,0.453,0,"8","CTSS"
0,0.990749108101679,0.749,0.264,0,"8","FGR"
0,1.17755294768641,0.675,0.191,0,"8","TNFSF13B"
0,1.12831363126038,0.713,0.23,0,"8","NAMPT"
0,1.07816666574893,0.683,0.202,0,"8","CYBB"
0,1.33960190121245,0.629,0.158,0,"8","PLAUR"
0,1.05170742723652,0.703,0.235,0,"8","RNF130"
0,1.38032742484375,0.619,0.158,0,"8","CEBPD"
0,1.1490679960438,0.635,0.175,0,"8","CFP"
0,0.686875023164776,0.848,0.39,0,"8","IFITM3"
0,1.02247433173568,0.784,0.327,0,"8","GNAI2"
0,1.27646915314405,0.606,0.155,0,"8","IGSF6"
0,0.904128147714477,0.81,0.368,0,"8","PYCARD"
0,0.981317353386125,0.676,0.238,0,"8","APLP2"
0,1.18497430110963,0.642,0.206,0,"8","ODF3B"
0,1.15873248978333,0.639,0.203,0,"8","PTPRE"
0,1.38173282512568,0.568,0.134,0,"8","SLC11A1"
0,1.34915977974091,0.569,0.136,0,"8","FPR1"
0,0.791463477533293,0.831,0.399,0,"8","C10orf54"
0,0.864535943512871,0.729,0.298,0,"8","MYO1F"
0,1.12648192164943,0.574,0.147,0,"8","LGALS2"
0,0.91191005880128,0.67,0.244,0,"8","FCGRT"
0,1.22355405744109,0.571,0.148,0,"8","HCK"
0,0.935870383477155,0.735,0.314,0,"8","AP1S2"
0,1.449603929343,0.549,0.129,0,"8","CLEC12A"
0,0.773826793185955,0.707,0.289,0,"8","ZEB2"
0,0.441782894895038,0.937,0.525,0,"8","HLA-DRB1"
0,0.894005827529035,0.826,0.414,0,"8","JUND"
0,1.21695876605046,0.548,0.141,0,"8","CPVL"
0,1.01252559172351,0.615,0.209,0,"8","BLVRB"
0,0.277201974054745,0.707,0.301,0,"8","CTSB"
0,0.938759757650045,0.599,0.195,0,"8","WARS"
0,0.698543446644762,0.73,0.327,0,"8","STXBP2"
0,0.862495468313332,0.645,0.245,0,"8","TNFRSF1B"
0,0.89600075119726,0.627,0.229,0,"8","CAPG"
0,0.960601398503121,0.804,0.406,0,"8","TKT"
0,1.07562269572261,0.592,0.194,0,"8","JAML"
0,0.638699363117189,0.725,0.33,0,"8","ASAH1"
0,0.781030085794143,0.935,0.542,0,"8","PSAP"
0,0.918179196111977,0.655,0.266,0,"8","AGTRAP"
0,0.679205607492234,0.755,0.366,0,"8","C4orf48"
0,1.23484494736934,0.525,0.136,0,"8","MPEG1"
0,0.571315962992983,0.707,0.318,0,"8","HLA-DMA"
0,0.983358070926947,0.606,0.218,0,"8","PGD"
0,0.798086434137699,0.718,0.33,0,"8","TCIRG1"
0,0.470376076180485,0.654,0.267,0,"8","GLUL"
0,1.01189615427848,0.602,0.215,0,"8","KLF10"
0,0.98665648069776,0.617,0.231,0,"8","ADRBK1"
0,0.956969018476533,0.64,0.255,0,"8","FMNL1"
0,0.992881054372901,0.548,0.163,0,"8","RAB31"
0,1.23766963984392,0.522,0.138,0,"8","CD302"
0,1.04500381136589,0.579,0.195,0,"8","THEMIS2"
0,1.15348517398867,0.509,0.127,0,"8","CD36"
0,0.8917181747364,0.585,0.204,0,"8","CDKN1A"
